origin,iso,h,y,mu,sigma,sq,crps,ls,pit
2001,CHN,2,10.1138119025242,10.050688318560145,1.90884318142025,0.003984586852467093,0.4469197542272283,1.5659827078225677,0.5131902283733356
2001,DEU,2,-0.529801394291297,1.6252832756891118,0.8266657189627985,4.644389934784568,1.691055663312994,4.126704532750208,0.004567498204893507
2001,FRA,2,0.967827182558352,2.2331462750151325,1.2086080160446067,1.6010324057356506,0.7674653332977275,1.6564313356032265,0.1475676299899576
2001,GBR,2,3.21851612669614,3.3082184152271257,1.015225753174626,0.008046500567696213,0.24041305007578134,0.9379530164515586,0.46479647352501474
2001,IDN,2,4.78036912167654,3.6784223010538586,6.123236663746926,1.2142867954804366,1.5098702718240407,2.7472224262883644,0.5714086011914478
2001,IND,2,7.86038147545045,5.909054501656261,1.579003753427378,3.8076769586567885,1.2250207092605796,2.1393288756000572,0.8917328520290075
2001,JPN,2,1.38010935830795,0.9322259189216826,1.4776807594570642,0.20059957527647226,0.3990733383672655,1.3553468145014884,0.6190927606600066
2001,KOR,2,3.07472661826947,6.503788392951734,4.5741968653750105,11.758464654587081,2.049033129880683,2.720359703021769,0.22673177031702774
2001,MYS,2,5.7884992858875,6.376060183902865,5.60740980914178,0.3452278088766222,1.3349624837541891,2.6485171690079543,0.45827402283457663
2001,NLD,2,0.0978549395212411,3.203333787837937,1.2265027409282392,9.64399887734239,2.4179492353111063,4.3285634890026055,0.005671043611090505
2001,PHL,2,5.08691113513073,3.3341933133948753,1.7360417979567455,3.07201976263048,1.0572865601046546,1.980198134957679,0.8436578987152707
2001,SGP,2,4.54825542643229,6.2859323837828125,4.78049437370904,3.019521208106971,1.3664246199657213,2.5495461347864805,0.35811826459568297
2001,THA,2,7.18924330340971,3.8140918418746628,4.756740644520658,11.391647388302166,2.028877140070437,2.730232745083891,0.7610087826665799
2001,USA,2,2.79560596378604,3.5058309263289744,1.4180133694783446,0.5044194974191126,0.47040151539097386,1.3936253307837185,0.308235128877007
2001,VNM,2,6.89906349055258,7.431447873918109,1.5289815172518626,0.28343313165149464,0.430530536897449,1.4041604021678498,0.3638467082203559
2001,BGD,3,5.23953291029852,4.707391257017057,0.5662438597717461,0.28317473915712865,0.3183544377878459,0.791796330401343,0.8263334304865411
2001,CHN,3,10.1404291872206,9.793815565514203,1.7173284477378237,0.12014100275242473,0.42914590958438964,1.480076676528706,0.5799763746577098
2001,DEU,3,1.16208684507278,1.4215145730593648,0.9279841906180598,0.06730274604828147,0.24561185367599075,0.8832749885760229,0.38990735626291495
2001,FRA,3,2.86825052501032,2.1464449000802177,1.1613209865234055,0.5210033601807353,0.44482572842033596,1.261651683071287,0.7328772920018298
2001,GBR,3,2.32601853325993,3.4054099210887756,0.8055185531392733,1.1650857681190816,0.6922531635646367,1.600463711605638,0.09012337340019866
2001,IDN,3,5.03087394501685,3.321376625021873,6.183049362588747,2.9223810870700104,1.6323132265482672,2.7789710527726847,0.6089107769542421
2001,IND,3,7.92293661307978,5.917432751191392,1.650836158632556,4.022045740049239,1.253782874023499,2.158140086465761,0.8877866776111693
2001,JPN,3,2.11294823723127,0.7234442343889194,1.6027381840830026,1.9307213739149152,0.8271514908186655,1.766458697801129,0.8070170292995211
2001,KOR,3,5.1836368597334,6.5553499353071425,4.7075613813113,1.881596761699976,1.25847065057639,2.5105611815505116,0.38537841810118656
2001,MYS,3,6.78343772370305,5.786196477831612,5.491603646490805,0.9944901024672173,1.355407899955761,2.638647005725451,0.5720492476999568
2001,NLD,3,2.01628331561487,3.235197556887402,0.9802768472189629,1.4857519275769924,0.7663972957944764,1.6720882757337938,0.10685309473724913
2001,PHL,3,6.56922851180626,3.526088487211333,1.7202997435711314,9.260701209291614,2.1256520443246147,3.0260453694953613,0.9615496565758672
2001,SGP,3,9.93998268434957,5.791496320650681,4.613717830957059,17.20993910979563,2.4736183652401333,2.8522199757207463,0.8157171927162277
2001,THA,3,6.28934214285795,3.3476232712585494,4.7292076840988395,8.65370991952405,1.8125362840655563,2.6661581645567587,0.7330396115507614
2001,USA,3,3.84777169267127,3.290349475636075,1.1218864193727776,0.31071952804443204,0.370452737734056,1.1573858009699491,0.6903566536792678
2001,VNM,3,7.53641060890386,7.3668176085843315,1.534852038415835,0.02876178575737952,0.3661554450662637,1.353477055955424,0.5439914696101643
2001,BGD,4,6.53594493875502,4.0283357146596845,0.5318775058686891,6.288104020768011,2.2075297283702207,11.401496204579214,0.9999987892881885
2001,CHN,4,11.4535130030645,8.464330351300024,1.2844270001257994,8.935212925609708,2.273204154381483,3.8772973663499046,0.9900240166289616
2001,DEU,4,0.885485292551564,1.2867339867466825,0.5448861967830493,0.16100051459328768,0.24016347712671976,0.5828952592702095,0.23074672347718067
2001,FRA,4,1.88856584109286,1.975452154624194,0.838425609784293,0.007549231479065278,0.19952474134957462,0.748078734868424,0.4587313629944755
2001,GBR,4,2.7906547174688,2.8734788370023545,0.7773480106467259,0.006859834776508544,0.1851795304054207,0.6727475289563338,0.4575741727601781
2001,IDN,4,5.69257130383384,2.3906170162890708,6.206022485468325,10.902902117035284,2.1351111424888747,2.8860007549973323,0.7026565503137184
2001,IND,4,7.92343062131789,5.4052156856051585,1.7692053663738274,6.3414064624466775,1.6432626919719395,2.502444901088518,0.922683989646259
2001,JPN,4,1.8482813374834,0.4757511143492098,1.5695249244133544,1.8838392134167896,0.81729320534255,1.7520758694945093,0.8090736389949342
2001,KOR,4,4.35823667337156,5.76651724618261,4.799049286254051,1.9832541717570182,1.2852075370481948,2.5304127904676483,0.3845891411503449
2001,MYS,4,5.33213916141486,4.760979091052454,5.511740725075852,0.3262238259763881,1.311657244032223,2.6311882094902828,0.5412669538063053
2001,NLD,4,2.03401576512488,2.9727189748945886,0.7908091483325465,0.8811637160319534,0.5836586282633275,1.3887435527610563,0.1176106303461894
2001,PHL,4,4.94250511877678,3.152465497660846,1.729783205606456,3.2042418451648764,1.0837313671395836,2.0023760093432625,0.8496269341174443
2001,SGP,4,7.36632239250758,4.904549624475386,4.482137484391234,6.0603251614248865,1.5737034124905904,2.569871309914376,0.7085798951605877
2001,THA,4,4.18763842884337,2.2479248669964953,4.6392396251430625,3.762488702012691,1.4030824899599668,2.540897095703466,0.6620667383116968
2001,USA,4,3.48354993710312,2.9204576452090576,1.1911492974195406,0.317072929190508,0.382626036753762,1.2055941097670464,0.6817971749761245
2001,VNM,4,7.54724772895918,6.518321966878654,1.4957340240449828,1.0586882238729909,0.6212890949033701,1.558163560002257,0.7542442957652031
2001,BGD,5,6.67190498576788,6.2165293130323604,0.324279286653011,0.20736700331932725,0.29597935599733144,0.7787755060973363,0.9198807674166071
2001,CHN,5,12.6752842281595,10.366143661592666,0.8639437253095812,5.332130156164597,1.8237140901198456,4.34459537027796,0.9962388391958409
2001,DEU,5,3.86668241523209,2.9932936603566955,0.49890377887978116,0.7628079171427918,0.6080261824658814,1.7559240514578258,0.9599939297312365
2001,FRA,5,2.71406448755236,3.8699231827180345,0.9298373921433872,1.336009323190096,0.7266977687966508,1.6188121481268118,0.10691988487288451
2001,GBR,5,2.18982132415704,4.6512927432736255,0.8771825376149566,6.058841547127817,1.9678822575801729,4.725027360100441,0.002507172107742669
2001,IDN,5,5.50095178520348,3.98648775046869,6.116552050197753,2.293601312505178,1.5782443465855933,2.760590193119427,0.5977784081670646
2001,IND,5,8.06073257305057,7.313409548002141,1.903958670190051,0.558491703767536,0.5604884699285525,1.639905855314282,0.6526593282174937
2001,JPN,5,1.54630843078741,2.1206286273859094,1.663470307017669,0.329843688220939,0.4670730094868147,1.4874447490851317,0.36495161803267917
2001,KOR,5,5.24500550580342,7.750998722489669,4.86325645165922,6.280002002077492,1.6405758875670582,2.633409305077773,0.3031747762906433
2001,MYS,5,5.5848470671515,6.377197621860148,5.60519674754777,0.6278194015471018,1.3545162606794234,2.652624014611457,0.44379278019059
2001,NLD,5,3.53729585853395,4.94508922625565,1.027741301538214,1.9818821662012058,0.9084796484786586,1.8844691502729007,0.08537568383421795
2001,PHL,5,5.31641682136939,5.022895120438069,1.7571144873400375,0.0861549889176154,0.4301444417995947,1.4965639458851925,0.5663336893667287
2001,SGP,5,9.00676607871758,6.141741104078855,4.5232939879308125,8.208368105303629,1.7577607199040508,2.628772677918402,0.7367616430968732
2001,THA,5,4.96781089246107,3.48342637354664,4.499898085004315,2.2033973999928254,1.2451953763290309,2.4774006204041705,0.6292511672371683
2001,USA,5,2.78453963674239,4.605286047611736,1.5550649798720597,3.3151174926936062,1.128573045116482,2.0458996571435413,0.1208297216072694
2001,VNM,5,6.97795481056711,8.558342242006024,1.5115306029634197,2.497624433450088,0.9583638557144584,1.8786532881517704,0.14788341225973511
2002,BGD,1,4.73956739963045,4.598283121173217,0.6380052432594696,0.019961247339180956,0.16152955558897159,0.49404911888626873,0.5876277581281689
2002,CHN,1,10.1138119025242,10.592265975083887,1.5649955559067787,0.22891829954895052,0.4236362151526437,1.4135545860713599,0.3799080386873538
2002,DEU,1,-0.529801394291297,1.3841082204941941,1.2149268382396832,3.6630500135683475,1.288303271477389,2.3544532951324486,0.05759024903267038
2002,FRA,1,0.967827182558352,1.7979805264345439,1.2917771885929783,0.6891545743488229,0.5076817502203966,1.3814533653403602,0.2602274411725138
2002,GBR,1,3.21851612669614,2.609253037057203,1.2563106988666612,0.37120151239638344,0.409211755753639,1.2647120673245231,0.6861483891016477
2002,IDN,1,4.78036912167654,4.083687231628099,5.30085411622443,0.48536565592146813,1.2752591109770395,2.5954431850022215,0.5522817221794631
2002,IND,1,7.86038147545045,5.3184598320262175,1.9089467775442153,6.461365641308551,1.6273841755866272,2.452047235937588,0.9085014216669717
2002,JPN,1,1.38010935830795,0.6798573264646366,1.4267016840185982,0.4903529081006888,0.46784052011301197,1.394755353946516,0.6882226997957901
2002,KOR,1,3.07472661826947,7.290804999804951,4.156573730943755,17.775316919250848,2.5449202619321496,2.858047910068702,0.15521604517188353
2002,MYS,1,5.7884992858875,6.647031199393737,5.093829817513116,0.7370770465086809,1.24799311482616,2.561171956734285,0.43307786193636816
2002,NLD,1,0.0978549395212411,2.5682666920642743,1.7085225647777758,6.1029342271027405,1.6196305071116062,2.499930849366125,0.07409778445966747
2002,PHL,1,5.08691113513073,3.0045021225537507,1.6799436556223846,4.3364272956618315,1.3083040838100604,2.205966606485327,0.8924328969647757
2002,SGP,1,4.54825542643229,5.976479477512832,4.359548132830091,2.0398239400849163,1.203817040204024,2.444970537423732,0.37160393155340343
2002,THA,1,7.18924330340971,4.7076928138554885,4.132986193765553,6.158092832206797,1.5430424285824018,2.5181941460303565,0.7258886663437025
2002,USA,1,2.79560596378604,2.8367577181828607,1.5168137636706776,0.001693466889936254,0.35491713509518696,1.3359184889600135,0.4891778665531717
2002,VNM,1,6.89906349055258,7.522832605673831,1.0787473792120739,0.389087908979149,0.39211119195674465,1.1619167233793872,0.2815528534580744
2002,BGD,2,5.23953291029852,4.836726181289615,0.6149686279388151,0.16225326093485326,0.2453642431373371,0.6472694352295884,0.7437673152914532
2002,CHN,2,10.1404291872206,10.243270646372677,1.7153735197471929,0.010576365720528502,0.40333317137355457,1.4603665554686303,0.4760966104278397
2002,DEU,2,1.16208684507278,1.486481667244354,1.1006506714722448,0.10523200065172712,0.29508524033385714,1.0582729574274328,0.38410005468608804
2002,FRA,2,2.86825052501032,2.1293556790317205,1.1814288809757083,0.5459655934137381,0.4546720662353591,1.2812412053916864,0.7341538342234064
2002,GBR,2,2.32601853325993,3.196376142233196,1.1288764603120782,0.7575223674976611,0.5190065549451559,1.3373776935936172,0.22035507825325257
2002,IDN,2,5.03087394501685,3.836877735766406,5.420905442489929,1.425626947704431,1.371332848522253,2.633458119529491,0.5871647723526625
2002,IND,2,7.92293661307978,5.8763760415655355,1.7015652532919276,4.1884101728767105,1.2764040666564536,2.173792973607471,0.8854637976485096
2002,JPN,2,2.11294823723127,0.8388479925400494,1.333540717339608,1.6233314335222282,0.7634513104772725,1.6631961048988404,0.8303189907343691
2002,KOR,2,5.1836368597334,6.610477097701385,4.074428867408925,2.0358730646845364,1.1495008927565298,2.3849870074562567,0.36309658274035106
2002,MYS,2,6.78343772370305,6.218899383761879,4.935618971184395,0.3187035372635331,1.1791618761748401,2.521958067141333,0.545531896226667
2002,NLD,2,2.01628331561487,2.976251454351499,1.7232780386289206,0.9215388273894682,0.6107092155571712,1.6183244046280043,0.2887434409772158
2002,PHL,2,6.56922851180626,3.411762832720629,1.5370347765815526,9.969589514603689,2.3128287780219736,3.458781178772181,0.98002462661553
2002,SGP,2,9.93998268434957,5.952595239172518,4.256555780703042,15.899258637955576,2.3847722561324165,2.806162089759866,0.8255599696609487
2002,THA,2,6.28934214285795,4.1150231783174345,4.351861262299569,4.727662959560539,1.441605252693847,2.5143570619529254,0.6913320654683397
2002,USA,2,3.84777169267127,3.3234904503327165,1.4599316964776992,0.274870821068057,0.41549323613060285,1.3618094525556348,0.6402449242534051
2002,VNM,2,7.53641060890386,7.50899681600404,1.4286236676466302,0.0007515160411542056,0.33407202946974457,1.2758341517926315,0.5076548150305467
2002,BGD,3,6.53594493875502,4.790014364761285,0.6453184689797279,3.048273569206092,1.3831922728708042,4.140882280138594,0.9965902589439541
2002,CHN,3,11.4535130030645,9.94612805526295,1.4988422069252174,2.2722093808586847,0.9088083325782558,1.8293472835735631,0.8427199425107359
2002,DEU,3,0.885485292551564,1.4528741988719582,1.1394930515239254,0.32193017101545307,0.37673094781574723,1.1734896418064946,0.30926634084642546
2002,FRA,3,1.88856584109286,2.2328690071797257,1.1591743417845373,0.11854467017743978,0.3113943180305689,1.1107582839868517,0.38322390657439703
2002,GBR,3,2.7906547174688,3.4390778431476363,1.018001162699233,0.4204525499151121,0.39731927606562467,1.139636802938826,0.26207637556973407
2002,IDN,3,5.69257130383384,3.6309686753903976,5.46325152224918,4.25020539760491,1.583465458502522,2.6881822590335713,0.6470462779349064
2002,IND,3,7.92343062131789,5.930640905085468,1.6983439988982725,3.971210853121697,1.2358081874108733,2.1369934076525707,0.8796767194620526
2002,JPN,3,1.8482813374834,0.8735409259029283,1.4386523701219727,0.9501188699680673,0.5900418057796473,1.5121736422234693,0.7509673928829111
2002,KOR,3,4.35823667337156,6.858826664369343,4.160218966654224,6.252950303078293,1.5544248003954846,2.525149851652946,0.2738961074515732
2002,MYS,3,5.33213916141486,6.069155923814913,4.80532840522054,0.5431937080586562,1.16798930079529,2.50042584978749,0.43905131888776017
2002,NLD,3,2.03401576512488,3.1448665827521634,1.613222947540087,1.2339895390232039,0.6706523573160929,1.6342513310031315,0.24554034024508986
2002,PHL,3,4.94250511877678,3.7449844848972513,1.5156770962220176,1.4340556685672283,0.713189923607215,1.6469215485006812,0.7852622636533972
2002,SGP,3,7.36632239250758,6.002222617320738,4.071997630759994,1.860768196664791,1.132222891044713,2.3791831320446013,0.6311856570618596
2002,THA,3,4.18763842884337,3.8257433165189716,4.357611296510321,0.1309680723242892,1.0303352022380872,2.3943111380336632,0.5330936975819879
2002,USA,3,3.48354993710312,3.3672337217665778,1.1865266661282767,0.013529461950216865,0.2818306529305435,1.094773828045286,0.5390461009413086
2002,VNM,3,7.54724772895918,7.470002466969547,1.3911564741939932,0.005966830499847057,0.32681695053303567,1.2506154949037502,0.5221402650975396
2002,BGD,4,6.67190498576788,4.771609710794155,0.367607142685245,3.6111221320874667,1.6928951698720613,13.279362202472464,0.9999998825542498
2002,CHN,4,12.6752842281595,9.334457502473457,1.2586821890626778,11.161123211058126,2.6337881641643457,4.671461093220174,0.9960254691249283
2002,DEU,4,3.86668241523209,1.781490262305748,0.75024527560207,4.348026314625593,1.663135350646031,4.4939690441272315,0.9972765869076706
2002,FRA,4,2.71406448755236,2.550555771739584,0.8269928648125656,0.026735100146743122,0.20611927119110557,0.7485248893611915,0.5783658890379298
2002,GBR,4,2.18982132415704,3.44671467033934,0.8427054713411787,1.579780883677339,0.8318069401993406,1.860083594958808,0.06791542580494969
2002,IDN,4,5.50095178520348,3.2522241409462675,5.435307671195116,5.056776018046591,1.6361578190588104,2.69743922813908,0.6604625773899717
2002,IND,4,8.06073257305057,6.028373413759634,1.6177908124777405,4.130483752353762,1.2811694226205523,2.1890894260334424,0.8954883868175756
2002,JPN,4,1.54630843078741,1.0489717502276708,1.4206356520288679,0.2473437738301801,0.400753600082393,1.3313210860325655,0.6368608156490618
2002,KOR,4,5.24500550580342,6.693599750623846,4.241014625715693,2.098425286126858,1.1866007720813918,2.4220753701981144,0.3663380679781859
2002,MYS,4,5.5848470671515,5.5238790806642335,4.93057002283115,0.003717095376311542,1.152550203128255,2.514469588212312,0.5049329159987278
2002,NLD,4,3.53729585853395,3.4084312482078385,1.2487584479151326,0.016606087794500568,0.2971290399195544,1.146412869171141,0.5410955725242073
2002,PHL,4,5.31641682136939,3.8738679599972934,1.534161426090011,2.0809472174459316,0.8630494340420836,1.7889903327766867,0.8264642849428079
2002,SGP,4,9.00676607871758,5.386915323160132,4.096011925068295,13.103319492509835,2.156449037608064,2.719459410353072,0.8115844229019453
2002,THA,4,4.96781089246107,3.229941399505622,4.197247532648476,3.020190374545227,1.263908489172532,2.439086111892002,0.6605811813046102
2002,USA,4,2.78453963674239,3.446096530499882,1.2179338671437054,0.4376575236780616,0.4245592212825494,1.263616471763111,0.29350305764227513
2002,VNM,4,6.97795481056711,7.29637834982567,1.3320750711479565,0.10139355035394751,0.3415217643631412,1.234247298450236,0.40553602738659816
2002,BGD,5,7.05859935449848,4.850033451057723,0.551401972216544,4.8777633498410875,1.8974783489282405,8.345119854276884,0.9999690390435709
2002,CHN,5,14.1507710506103,8.914614269890276,0.7308563483968925,27.417337832280296,4.823815241884826,26.26980755818391,0.9999999999996094
2002,DEU,5,2.8891174138025,1.6885542073305568,1.0259213308287956,1.4413520127341937,0.744070160897203,1.6292479151318884,0.8790456487615588
2002,FRA,5,2.53048188351066,2.5682753210380747,1.092470660334452,0.0014283439201385815,0.25582644869058896,1.0079787137912006,0.48620155775562685
2002,GBR,5,2.93091133582351,3.261089451435064,1.0749636963843412,0.10901758802879684,0.2913572943815695,1.0383968465024727,0.37936353283759827
2002,IDN,5,6.34502222667214,2.765098016584805,5.454717209787299,12.815857349969427,2.179806087176044,2.8307833501027844,0.7441840464577815
2002,IND,5,7.66081506510766,5.898561065013457,1.8423868180160534,3.10553916084802,1.0560797478431891,1.9874522882273733,0.8305916664915107
2002,JPN,5,1.72837912865577,1.0210817056571428,1.5027806592336808,0.5002696445804988,0.48160022249213336,1.437015701754667,0.6810579091783371
2002,KOR,5,5.8419633918717,6.485424111745213,4.328152499969509,0.4140416980201395,1.0495611608800226,2.3951304980318837,0.4409075380606365
2002,MYS,5,6.29878592740947,5.096551508828015,4.90793760862521,1.4453675972218882,1.263863274062333,2.5397943509404266,0.5967551957450149
2002,NLD,5,3.88542348324803,3.4523317985786277,1.7359763147698217,0.1875684073297809,0.4485715899559751,1.501628686060685,0.5985053150745531
2002,PHL,5,6.51929155018938,3.799971694525815,1.5539625585627843,7.394700477406114,1.892866492526023,2.8908676122536328,0.9599344788247347
2002,SGP,5,9.02151951268893,4.7963813941038005,3.9642658571056275,17.85179212112108,2.570395276893625,2.8642303716497173,0.856744313559703
2002,THA,5,5.43515169050809,2.7281327458915596,4.248126887484867,7.327951566512795,1.6585610033121705,2.568445480266722,0.7380113342518109
2002,USA,5,2.0038583039496,3.374982359630394,1.5023944117373849,1.8799811760665497,0.818343718433626,1.7424416619224692,0.18071966327330113
2002,VNM,5,7.12950448605439,7.104901837050788,1.3157535586141835,0.0006052903379944705,0.3076685193059111,1.1935229004736072,0.5074591969877381
2003,BGD,1,5.23953291029852,4.636183294420921,0.5582516291010683,0.36403075897964554,0.3679596181888948,0.9200404528615819,0.8601034709436631
2003,CHN,1,10.1404291872206,10.518304244400994,1.4091919068461913,0.14278955883908684,0.36950430978210624,1.2979072159084146,0.3942918625228747
2003,DEU,1,1.16208684507278,1.17610570690651,1.3511038642631945,0.0001965284871132123,0.3158042155420529,1.2199142979856779,0.495860705821654
2003,FRA,1,2.86825052501032,1.6986498162415784,1.2089032311775814,1.3679658179523424,0.7017744155182349,1.5766696482834972,0.8333502081843627
2003,GBR,1,2.32601853325993,2.749309168360693,1.1343403869310236,0.17917496176400752,0.32738348652340493,1.1146141091132282,0.3545146245833992
2003,IDN,1,5.03087394501685,4.0947539900428005,4.70847876691206,0.8763205701006169,1.1743535419064275,2.488067270050714,0.5787965804647204
2003,IND,1,7.92293661307978,5.795487255938604,2.0241129926463692,4.526040767200402,1.291210851504354,2.176425962797051,0.8533827989996376
2003,JPN,1,2.11294823723127,0.8042440108561123,1.298535463665944,1.7127067521322004,0.789252793193366,1.688037205318839,0.8432321868480677
2003,KOR,1,5.1836368597334,6.569371827379233,4.073900899933004,1.920261400556398,1.1383020626549591,2.3813903346123206,0.3668720088117032
2003,MYS,1,6.78343772370305,6.5218881701269655,4.511028643378826,0.0684081689758489,1.060252861899123,2.4271445829348783,0.5231177302566119
2003,NLD,1,2.01628331561487,2.328821613646732,1.844744543242819,0.09768018773665317,0.45218135288081984,1.5456310644260913,0.4327327889764457
2003,PHL,1,6.56922851180626,3.2229068095398268,1.7137601190643952,11.197868935059322,2.4124470974290153,3.3639901594562485,0.9745676601384614
2003,SGP,1,9.93998268434957,5.838822959209334,3.8808189593565956,16.819511091112336,2.4913600128948037,2.833373416381522,0.8546932842700738
2003,THA,1,6.28934214285795,4.9867854018001685,3.838142183285906,1.6966540636750682,1.071634033060729,2.321513543141817,0.6328351230102749
2003,USA,1,3.84777169267127,2.8955785850283426,1.3352856034443497,0.9066717142426953,0.5720143398459713,1.4623400463847032,0.7621082789240573
2003,VNM,1,7.53641060890386,7.4382629322197955,0.9781559772359445,0.009632966438479624,0.23251566468960558,0.9018864045850078,0.5399625983501902
2003,BGD,2,6.53594493875502,4.802896070685168,0.5350317235667378,3.0034583791181944,1.431360857007179,5.539560867656165,0.9994005708527482
2003,CHN,2,11.4535130030645,10.15589704825864,1.5380293477542446,1.6838071661667275,0.7720105724809663,1.7053446856704282,0.8005779400049648
2003,DEU,2,0.885485292551564,1.327351920558026,1.3058901708763517,0.195246116945801,0.36426395993959054,1.243068668220068,0.3675443326478218
2003,FRA,2,1.88856584109286,2.0305301165106404,1.1730506529001798,0.02015385549489539,0.28098180817662527,1.085869378375693,0.4518370279512295
2003,GBR,2,2.7906547174688,3.1615940761306587,0.994342639018895,0.13759600780447112,0.2869466368991486,0.9828481989065566,0.3545556764221238
2003,IDN,2,5.69257130383384,3.8942069822542495,4.820425941246873,3.2341142331304202,1.3911054309775144,2.5613920597295285,0.6454524458022658
2003,IND,2,7.92343062131789,5.945067814913557,1.8068307881427157,3.9139193937640293,1.2094284754550424,2.109954550776762,0.8632275080971025
2003,JPN,2,1.8482813374834,0.86080996439273,1.202864833993776,0.975099712673573,0.587496680394835,1.4406100582276766,0.7941577685174004
2003,KOR,2,4.35823667337156,6.409595400051169,3.9235906699034313,4.208072625524585,1.3353048778157952,2.4226197359658013,0.3005473608862995
2003,MYS,2,5.33213916141486,6.12684239524134,4.36792785118905,0.6315532298542651,1.0782867716894649,2.4097784373851274,0.4278146871936519
2003,NLD,2,2.03401576512488,2.7313941984660124,1.959255008769097,0.4863366792893322,0.5558632087461742,1.6548496974332219,0.3609425192161928
2003,PHL,2,4.94250511877678,3.506389513005898,1.5442075787216005,2.062428033138667,0.8583747660541731,1.7859009582413097,0.823814886519616
2003,SGP,2,7.36632239250758,5.7786204903684295,3.7978961105484346,2.520797330056275,1.1485512953278079,2.3407677497560013,0.66204389504761
2003,THA,2,4.18763842884337,4.349612235453736,4.1042713310166,0.026235514027852166,0.9616974018171354,2.3317454836659715,0.4842599513813748
2003,USA,2,3.48354993710312,3.2473990768745833,1.3061615845471775,0.05576722878667788,0.32223019756458987,1.202375164561655,0.571736770655087
2003,VNM,2,7.54724772895918,7.410612881131874,1.270550021060615,0.018669081640791084,0.30277745387318267,1.1641708445834522,0.5428196713888501
2003,BGD,3,6.67190498576788,4.754346746077706,0.5591873327653476,3.677029602603679,1.602157059032121,6.217331419328898,0.9996973044843258
2003,CHN,3,12.6752842281595,9.889808162609521,1.3344296258693624,7.75887691175179,2.0504783804783253,3.3860425713035696,0.9815735865521391
2003,DEU,3,3.86668241523209,1.2480927803009165,1.3212000150780563,6.857011676168977,1.8967250088448382,3.1615977626003486,0.9762591600052022
2003,FRA,3,2.71406448755236,2.0844589308961043,1.1649279774356152,0.39640315697243333,0.40477996235387864,1.2176502837389673,0.7055626199831404
2003,GBR,3,2.18982132415704,3.3743396533262766,0.9016400184076601,1.4030836721378797,0.7555530734589945,1.67835174854022,0.09446727359313467
2003,IDN,3,5.50095178520348,3.704044705532968,4.843298828475712,3.228875052970006,1.3948076110575491,2.5653584081822123,0.644684556968288
2003,IND,3,8.06073257305057,6.045825323574121,1.7703606732348622,4.05985122399275,1.2412860111068038,2.137796056977405,0.8724676834889749
2003,JPN,3,1.54630843078741,0.8863156965203103,1.289949966479261,0.43559040928536247,0.4333060797797419,1.3044307941239062,0.6955492489962192
2003,KOR,3,5.24500550580342,6.483363316041697,4.0133156606632445,1.5335300661781384,1.0891336727452827,2.3561616196711404,0.3788272607948259
2003,MYS,3,5.5848470671515,6.005125173743359,4.216802217521251,0.17663368688043765,1.0021425990442376,2.3629824102474597,0.4603041543125871
